date,requests_submitted,steth_requested,max_request_id,requests_finalized,eth_finalized,cumulative_requests,cumulative_finalized,queue_length,queue_steth,finalization_rate_daily,price_eth,discount_pct,steth_usd,eth_usd
2025-02-16 00:00:00+00:00,113,13989.059371410183,71658,100.0,10076.532381263089,71658,71394.0,264.0,19446.103411627933,0.8849557522123894,0.9998440505276291,0.0155949472370853,2692.76,2693.18
2025-02-17 00:00:00+00:00,104,11486.537602208453,71762,126.0,16827.02685332602,71762,71520.0,242.0,14105.61416050978,1.2115384615384617,1.0004622305064617,-0.0462230506461658,2662.24,2661.01
2025-02-18 00:00:00+00:00,116,23298.691651203146,71878,93.0,10959.144643849046,71878,71613.0,265.0,26445.16116786376,0.8017241379310345,0.9989674544464002,0.1032545553599773,2668.93,2671.6886402260684
2025-02-19 00:00:00+00:00,93,4495.542121786434,71971,103.0,17698.364306825835,71971,71716.0,255.0,13242.338982824236,1.10752688172043,0.9989674544464002,0.1032545553599773,2668.93,2671.6886402260684
2025-02-20 00:00:00+00:00,79,5799.56674718936,72050,101.0,4562.23814716264,72050,71817.0,233.0,14479.667582850903,1.2784810126582278,1.0009754768793575,-0.0975476879357506,2719.27,2716.62
2025-02-21 00:00:00+00:00,137,27595.88887951698,72187,79.0,7610.574567443497,72187,71896.0,291.0,34464.98189492524,0.5766423357664233,0.9997935701568572,0.0206429843142674,2739.16,2739.7255611178352
2025-02-22 00:00:00+00:00,82,8474.241234118828,72269,43.0,3310.151454857899,72269,71939.0,330.0,39629.07167418488,0.524390243902439,0.9985216171176424,0.1478382882357576,2654.38,2658.31
2025-02-23 00:00:00+00:00,114,6031.221563626735,72383,24.0,6633.307402475408,72383,71963.0,420.0,39026.98583533615,0.2105263157894736,0.9980352212818462,0.1964778718153814,2758.24,2763.67
2025-02-24 00:00:00+00:00,111,13275.70682205171,72494,12.0,7615.509319232234,72494,71975.0,519.0,44687.18333815597,0.1081081081081081,0.9983291443944916,0.1670855605508281,2820.18,2824.9
2025-02-25 00:00:00+00:00,120,21495.05547063117,72614,114.0,15885.191144123346,72614,72089.0,525.0,50297.04766466282,0.95,0.9986301697156008,0.1369830284399076,2507.82,2511.26
2025-02-26 00:00:00+00:00,79,11363.791286866905,72693,145.0,10728.80949573722,72693,72234.0,459.0,50932.02945579216,1.835443037974684,1.0003209165376314,-0.0320916537631443,2493.66,2492.86
